NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216127.1	88745	90658	+	637.6666666666666	not_searched	['exonuclease']	YP_009216127.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216128.1	90642	90977	+	111.66666666666667	not_searched	['hypothetical protein']	YP_009216128.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216129.1	90967	91233	+	88.66666666666667	not_searched	['hypothetical protein']	YP_009099104.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216130.1	91230	91442	+	70.66666666666667	not_searched	['hypothetical protein']	YP_009216130.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216131.1	91523	92557	+	344.6666666666667	not_searched	['DNA primase']	YP_009216131.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216132.1	92623	93219	+	198.66666666666666	not_searched	['deoxyUTP pyrophosphatase']	YP_009216132.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216133.1	93221	93493	+	90.66666666666667	not_searched	['hypothetical protein']	YP_009148427.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216134.1	93495	93707	+	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216135.1	93708	93863	+	51.666666666666664	not_searched	['hypothetical protein']	YP_009216135.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216136.1	93847	94224	+	125.66666666666667	not_searched	['hypothetical protein']	YP_009216136.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216137.1	94190	94858	+	222.66666666666666	not_searched	['tellurium resistance protein TerE']	YP_009216137.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216138.1	94862	95614	+	250.66666666666666	not_searched	['tellurium resistance protein TerC']	YP_009099113.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216139.1	95683	96204	+	173.66666666666666	not_searched	['resolvase']	YP_009216139.1	Segment
NC_028983.1	Bacillus phage Shanette (viruses)	orfX	YP_009216134.1	YP_009216140.1	96358	97050	+	230.66666666666666	not_searched	['hypothetical protein']	YP_009216140.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215907.1	88035	89948	+	637.6666666666666	not_searched	['putative SbcC-type recombination nuclease']	YP_009216127.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215908.1	89932	90267	+	111.66666666666667	not_searched	['hypothetical protein']	YP_009216128.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215909.1	90257	90523	+	88.66666666666667	not_searched	['hypothetical protein']	YP_009099104.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215910.1	90520	90732	+	70.66666666666667	not_searched	['hypothetical protein']	YP_009216130.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215911.1	90813	91847	+	344.6666666666667	not_searched	['DNA primase']	YP_009216131.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215912.1	91913	92509	+	198.66666666666666	not_searched	['deoxyUTP pyrophosphatase']	YP_009216132.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215913.1	92511	92783	+	90.66666666666667	not_searched	['hypothetical protein']	YP_009148427.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215914.1	92785	92997	+	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215915.1	92998	93153	+	51.666666666666664	not_searched	['hypothetical protein']	YP_009216135.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215916.1	93137	93514	+	125.66666666666667	not_searched	['hypothetical protein']	YP_009216136.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215917.1	93480	94148	+	222.66666666666666	not_searched	['hypothetical protein']	YP_009216137.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215918.1	94152	94904	+	250.66666666666666	not_searched	['YkoY family integral membrane protein']	YP_009099113.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215919.1	94973	95494	+	173.66666666666666	not_searched	['hypothetical protein']	YP_009216139.1	Segment
NC_028982.1	Bacillus phage JL (viruses)	orfX	YP_009215914.1	YP_009215920.1	95648	96340	+	230.66666666666666	not_searched	['transcription regulation']	YP_009216140.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099102.1	55502	57415	+	637.6666666666666	not_searched	['putative exonuclease']	YP_009216127.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099103.1	57405	57743	+	112.66666666666667	not_searched	['hypothetical protein']	YP_009216128.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099104.1	57733	57981	+	82.66666666666667	not_searched	['hypothetical protein']	YP_009099104.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099105.1	57978	58190	+	70.66666666666667	not_searched	['hypothetical protein']	YP_009216130.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099106.1	58271	59305	+	344.6666666666667	not_searched	['putative primase']	YP_009216131.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099107.1	59371	59955	+	194.66666666666666	not_searched	['hypothetical protein']	YP_009216132.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099108.1	59955	60404	+	149.66666666666666	not_searched	['hypothetical protein']	YP_009099108.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099109.1	60406	60618	+	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099110.1	60619	60774	+	51.666666666666664	not_searched	['hypothetical protein']	YP_009216135.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099111.1	60758	61135	+	125.66666666666667	not_searched	['hypothetical protein']	YP_009216136.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099112.1	61101	61772	+	223.66666666666666	not_searched	['putative resistance protein']	YP_009216137.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099113.1	61774	62523	+	249.66666666666666	not_searched	['putative resistance protein']	YP_009099113.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099114.1	62598	63113	+	171.66666666666666	not_searched	['hypothetical protein']	YP_009216139.1	Segment
NC_025423.1	Bacillus phage CP-51 (viruses)	orfX	YP_009099109.1	YP_009099115.1	63267	63959	+	230.66666666666666	not_searched	['hypothetical protein']	YP_009216140.1	Segment
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120451093.1	2276214	2277503	+	429.6666666666667	not_searched	['PBSX family phage terminase large subunit']	WP_063851489.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450049.1	2277475	2279091	+	538.6666666666666	not_searched	['phage portal protein']	WP_120450049.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450051.1	2279088	2280083	+	331.6666666666667	not_searched	['hypothetical protein']	WP_120450051.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450053.1	2280083	2280295	+	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450055.1	2280295	2280954	+	219.66666666666666	not_searched	['hypothetical protein']	WP_120450055.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450057.1	2280968	2281318	+	116.66666666666667	not_searched	['hypothetical protein']	WP_120450057.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450059.1	2281334	2282326	+	330.6666666666667	not_searched	['hypothetical protein']	WP_120450059.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450061.1	2282326	2282652	+	108.66666666666667	not_searched	['hypothetical protein']	WP_120450061.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450062.1	2282649	2283005	+	118.66666666666667	not_searched	['hypothetical protein']	WP_120450062.1	Chromosome
NZ_CP031443.1	Bacillus mobilis (firmicutes)	orfX	WP_120450053.1	WP_120450064.1	2283002	2283478	+	158.66666666666666	not_searched	['HK97 gp10 family phage protein']	WP_120450064.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_042992865.1	5076455	5077870	+	471.6666666666667	not_searched	['Large terminase subunit']	WP_087916325.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_000222861.1	5077867	5078097	+	76.66666666666667	not_searched	['hypothetical protein']	WP_000222861.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_000124816.1	5078111	5078311	+	66.66666666666667	not_searched	['hypothetical protein']	WP_000124816.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_000467411.1	5078370	5080493	+	707.6666666666666	not_searched	['hypothetical protein']	WP_000467411.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_001009041.1	5080494	5080706	+	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_014895339.1	5080706	5080957	+	83.66666666666667	not_searched	['DUF2829 domain-containing protein']	YP_008433507.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_001009051.1	5080957	5081226	+	89.66666666666667	not_searched	['DUF2829 domain-containing protein']	YP_009148427.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_014895338.1	5081310	5082173	+	287.6666666666667	not_searched	['hypothetical protein']	WP_014895338.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_014895337.1	5082189	5083379	+	396.6666666666667	not_searched	['phage major capsid protein']	WP_014895337.1	Chromosome
NZ_CP039721.1	Bacillus thuringiensis (firmicutes)	orfX	WP_001009041.1	WP_000539502.1	5083432	5083902	+	156.66666666666666	not_searched	['hypothetical protein']	WP_000539502.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_000539502.1	4293946	4294416	-	156.66666666666666	not_searched	['hypothetical protein']	WP_000539502.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_118473088.1	4294469	4295659	-	396.6666666666667	not_searched	['phage major capsid protein']	WP_014895337.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_014895338.1	4295675	4296538	-	287.6666666666667	not_searched	['hypothetical protein']	WP_014895338.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_001009051.1	4296622	4296891	-	89.66666666666667	not_searched	['DUF2829 domain-containing protein']	YP_009148427.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_014895339.1	4296891	4297142	-	83.66666666666667	not_searched	['DUF2829 domain-containing protein']	YP_008433507.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_001009041.1	4297142	4297354	-	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_000467411.1	4297355	4299478	-	707.6666666666666	not_searched	['hypothetical protein']	WP_000467411.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_000124816.1	4299537	4299737	-	66.66666666666667	not_searched	['hypothetical protein']	WP_000124816.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_000222861.1	4299751	4299981	-	76.66666666666667	not_searched	['hypothetical protein']	WP_000222861.1	Chromosome
NZ_CP013275.1	Bacillus thuringiensis serovar israelensis (firmicutes)	orfX	WP_001009041.1	WP_042992865.1	4299978	4301393	-	471.6666666666667	not_searched	['Large terminase subunit']	WP_087916325.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_042992865.1	5067095	5068510	+	471.6666666666667	not_searched	['Large terminase subunit']	WP_087916325.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_000222861.1	5068507	5068737	+	76.66666666666667	not_searched	['hypothetical protein']	WP_000222861.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_000124816.1	5068751	5068951	+	66.66666666666667	not_searched	['hypothetical protein']	WP_000124816.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_000467411.1	5069010	5071133	+	707.6666666666666	not_searched	['hypothetical protein']	WP_000467411.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_001009041.1	5071134	5071346	+	70.66666666666667	not_searched	['hypothetical protein']	YP_008433507.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_014895339.1	5071346	5071597	+	83.66666666666667	not_searched	['DUF2829 domain-containing protein']	YP_008433507.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_001009051.1	5071597	5071866	+	89.66666666666667	not_searched	['DUF2829 domain-containing protein']	YP_009148427.1	Chromosome
NZ_CP009351.1	Bacillus thuringiensis HD1002 (firmicutes)	orfX	WP_001009041.1	WP_014895338.1	5071950	5072813	+	287.6666666666667	not_searched	['hypothetical protein']	WP_014895338.1	Chromosome
